customer_id,full_name,dob,marital_status,num_children,region
1405,Christopher Thomas,14/06/1966,Single,0,Taranaki
1406,Jeremy Gardiner,13/11/1958,Single,0,Southland
1407,Nathan Meads,22/12/1954,Single,1,Canterbury
1408,Lauren Bell,05/06/1965,Married,1,Northland
1409,James Hodson,19/10/1954,Married,0,Canterbury
1410,Charlotte Frost,26/01/1982,Single,0,Northland
1411,Melissa Wallace,16/11/2005,Single,0,Otago
1412,Michelle Porter-Ireland,01/09/2007,Married,3,Northland
1413,Natasha Owen,28/02/2006,Single,0,Manawatu-Whanganui
1414,Nicholas Thomas,05/08/1946,Married,3,Taranaki
1415,Sarah Rogers-Scott,25/08/1948,Married,2,Manawatu-Whanganui
1416,Mark Cook,08/02/1997,Single,0,Manawatu-Whanganui
1417,Alan Atkinson,21/03/1975,Married,2,Northland
1418,Zachary Powell,13/04/1978,Single,0,Wellington
1419,Maia Croad-Gillies,23/06/1969,Married,1,Waikato
1420,Paul McEwen,07/03/1971,Married,0,Bay of Plenty
1421,Ethan Clarke,24/03/1975,Married,0,Bay of Plenty
1422,Daniel Lyons,14/05/1995,Single,0,Northland
1423,Fiona Wills,30/12/2005,Married,1,Northland
1424,Carolyn Reynolds,06/10/1950,Married,1,Wellington
1425,Geoffrey Aberhart,26/08/1980,Married,1,Bay of Plenty
1426,Tony Bradley,23/06/1970,Married,2,Otago
1427,James Mortimer,10/02/1973,Married,1,Auckland
1428,Karen Sutton,01/03/2007,Married,2,Northland
1429,Cooper Gill,06/08/1982,Married,1,Manawatu-Whanganui
1430,Ryan Johnston,23/09/1984,Single,0,Southland
1431,Linda Francis,25/09/1946,Married,2,Bay of Plenty
1432,Dion Steer,04/09/2001,Married,2,Auckland
1433,Brooke Dawson,25/06/1964,Single,0,Otago
1434,Joseph Hyde,24/07/1961,Married,2,Wellington
1435,Regan Cox,12/06/1949,Married,1,Wellington
1436,Louise Rose,30/12/2003,Single,0,Waikato
1437,Yvonne Shailer,20/04/1970,Married,0,Hawke's Bay
1438,Alison Carter-Greer,07/11/1954,Single,0,Hawke's Bay
1439,Sophie Martin,08/01/1956,Married,1,Canterbury
1440,Ian Burgess-Robert,21/03/1948,Married,1,Waikato
1441,Kevin Webby-Lee,23/01/1997,Married,2,Auckland
1442,Regan Waters,12/04/1956,Single,0,Taranaki
1443,Sophia Humphrey,08/07/1991,Single,0,Taranaki
1444,Nicholas McIntosh-Scott,18/05/1984,Married,0,Bay of Plenty
1445,Adam Pope,16/04/1970,Married,0,Bay of Plenty
1446,Jessica Blackwell,01/01/1956,Single,1,Taranaki
1447,Christopher Cook,23/09/1957,Married,4,Southland
1448,Natasha Moody-Gilbert,24/05/1993,Single,0,Canterbury
1449,Jared Sixtus,02/11/1952,Single,1,Manawatu-Whanganui
1450,Jordan Davies,30/07/1969,Married,3,Bay of Plenty
1451,Stephanie Todd,13/11/1996,Married,2,Canterbury
1452,Paul Anderson,03/05/2000,Married,2,Canterbury
1453,Bruce Pike,23/09/1991,Married,0,Otago
1454,Bruce Stewart-Williams,01/12/1991,Married,2,Southland
1455,Barry Stone,10/06/1996,Single,0,Canterbury
1456,Craig Anderson,21/10/1989,Single,0,Bay of Plenty
1457,Angela Campbell-Neal,31/05/1949,Single,0,Manawatu-Whanganui
1458,Phillip Maxwell,09/07/2007,Married,1,Southland
1459,Mark Ward,16/07/1990,Single,0,Wellington
1460,Benjamin Gilbert,13/10/1963,Married,1,Bay of Plenty
1461,Holly Bond,14/01/1998,Single,0,Otago
1462,Elizabeth Harper-Harris,31/03/1984,Single,0,Northland
1463,Kevin McCarthy,01/02/1964,Single,0,Auckland
1464,Addison Forbes,19/10/2007,Married,2,Wellington
1465,Sharon Shaw,31/05/1992,Married,2,Northland
1466,Jeremy Toms,19/03/1957,Single,0,Otago
1467,Jillian Lee,22/08/1972,Married,2,Taranaki
1468,Brooke Mitchell,26/02/1954,Married,1,Manawatu-Whanganui
1469,Nicole Freeman,02/09/1947,Single,0,Northland
1470,Kathryn O'Brien,01/01/1976,Married,0,Bay of Plenty
1471,Nicholas Browne-Bailey,15/08/1972,Single,0,Hawke's Bay
1472,Claire Brown,20/02/2002,Married,0,Northland
1473,Christine Love,12/05/1978,Single,0,Southland
1474,James McLeod,10/12/1990,Single,0,Auckland
1475,Campbell Dixon,03/02/1985,Married,0,Northland
1476,Anthony Learmonth,13/12/1967,Married,0,Canterbury
1477,Sarah Jamieson-Mason,22/10/1973,Married,1,Auckland
1478,Emma George,03/07/1984,Single,2,Manawatu-Whanganui
1479,Phillip Reeves-Croad,19/02/1969,Single,0,Canterbury
1480,Valerie Tanner-Carr,08/12/1954,Single,1,Bay of Plenty
1481,Barbara Neal,29/09/1978,Single,0,Bay of Plenty
1482,Alexander Eden,29/05/2001,Married,0,Otago
1483,Monique Hardie,11/12/1970,Married,0,Otago
1484,Charlotte May,18/06/1951,Single,0,Southland
1485,Murray Rowe,26/05/1978,Single,0,Manawatu-Whanganui
1486,Garry Hodson,04/04/1979,Single,0,Waikato
1487,Helen Gleeson,07/02/1982,Married,1,Wellington
1488,Rawiri Burrell,05/01/1953,Married,2,Auckland
1489,Grace Boyce,08/03/1976,Married,0,Wellington
1490,Cole Herd,10/12/1997,Married,0,Waikato
1491,Joseph Stewart,11/08/1993,Married,1,Northland
1492,Raewyn Wong,15/04/1978,Married,0,Otago
1493,Natalie Osborne,16/04/1977,Single,0,Manawatu-Whanganui
1494,Justin Olsen,27/07/1978,Single,0,Northland
1495,Maria Clarke,05/04/1964,Single,0,Manawatu-Whanganui
1496,Alexander Jones,10/11/2001,Married,0,Wellington
1497,Samantha Greig,23/12/1996,Married,0,Otago
1498,Jane McEwen,23/03/1969,Single,1,Canterbury
1499,Angela Jensen,14/11/1960,Married,1,Canterbury
1500,Mark Ingram-Brown,27/08/1965,Single,0,Southland
1501,Chloe Atkinson,14/06/1947,Married,0,Taranaki
1502,Lisa Carpenter,18/01/1963,Single,0,Hawke's Bay
1503,Luna Skinner,11/08/1970,Married,2,Northland
1504,Hannah Scott,20/02/1978,Single,0,Waikato
1505,Gregory Brooks,15/12/1996,Married,1,Canterbury
1506,Cheyenne Stevens,29/07/1974,Single,1,Hawke's Bay
1507,Megan Hoskins,12/01/1950,Married,2,Waikato
1508,Finn Jones,07/12/1983,Single,0,Wellington
1509,Max Twidle,29/09/1993,Married,0,Wellington
1510,Mark Morgan,14/06/1983,Single,0,Manawatu-Whanganui
1511,Joanna Matthews,14/02/1950,Single,0,Manawatu-Whanganui
1512,Joshua Stevens-Clifford,25/03/1966,Single,0,Canterbury
1513,Jennifer Parsons,01/10/1975,Married,0,Southland
1514,Christine Smith,07/10/1992,Single,0,Taranaki
1515,Mark MacDonald,21/12/2000,Single,0,Hawke's Bay
1516,Emma Collis,15/12/1999,Single,0,Auckland
1517,Toni Hawkins,24/12/1948,Single,0,Southland
1518,Ian Moore,23/02/1955,Single,1,Waikato
1519,Scott Perry-Gullery,28/11/2006,Single,0,Taranaki
1520,Scott Roberts,09/06/1964,Married,0,Manawatu-Whanganui
1521,Dean Ball,10/07/1972,Single,0,Auckland
1522,Charles Smith,22/02/1999,Married,2,Waikato
1523,Katherine Corbett,16/08/1973,Married,1,Wellington
1524,Daniel Morgan,21/11/1946,Single,0,Southland
1525,Micheal Gray-Rees,26/01/1994,Married,1,Taranaki
1526,Andrew Alve,08/04/1966,Single,1,Auckland
1527,Simon Boyle-Sinclair,21/08/1969,Single,2,Otago
1528,James Wallis,03/04/2002,Single,0,Hawke's Bay
1529,Brent Whyte,11/02/1953,Married,1,Taranaki
1530,Trinity Orr-Neal,05/02/2005,Single,0,Northland
1531,Mathew Middleton,26/03/1966,Married,3,Wellington
1532,Paula Wills-MacKay,06/09/1973,Married,0,Wellington
1533,Brendan MacDonald,03/08/1963,Married,0,Waikato
1534,Ella Bradley,10/04/1978,Single,0,Auckland
1535,Nicola Thomas,16/01/1982,Single,1,Manawatu-Whanganui
1536,Natalie Buick,01/10/2004,Married,1,Southland
1537,Karyn Barnes,16/11/1965,Married,2,Manawatu-Whanganui
1538,Amber Giles-Paterson,16/08/1948,Married,1,Manawatu-Whanganui
1539,David O'Brien,21/05/1988,Single,0,Taranaki
1540,Susan Donald,22/04/1981,Single,0,Canterbury
1541,Janine Horn,25/08/1971,Married,0,Bay of Plenty
1542,Benjamin Booth-Baker,23/03/1959,Married,0,Waikato
1543,Mary Bruce,30/01/1997,Married,3,Canterbury
1544,Robyn Morgan,10/05/1950,Single,0,Manawatu-Whanganui
1545,Karen Williamson,23/02/2002,Single,0,Southland
1546,Sophie Sheridan,02/01/2001,Married,2,Wellington
1547,Joshua Clarke-Davey,04/04/2000,Married,1,Manawatu-Whanganui
1548,Julie Smith,13/06/1948,Single,0,Waikato
1549,Michael Eaton,02/03/1954,Single,0,Wellington
1550,Danielle Jenkins,02/02/1984,Married,3,Wellington
1551,Christopher Pickering,20/02/1997,Married,1,Hawke's Bay
1552,Scott Gilchrist,05/11/1998,Single,0,Southland
1553,Kate Whyte,24/08/1962,Married,2,Canterbury
1554,Sarah Porter-Ward,10/02/1973,Married,0,Canterbury
1555,James Duncan,15/09/2001,Married,2,Canterbury
1556,Alan Smith,30/11/1982,Single,0,Otago
1557,Mary Fairhall-Hoskins,25/05/1958,Single,0,Bay of Plenty
1558,Andrew Goodwin,05/10/1985,Married,0,Canterbury
1559,Benjamin Barnes,04/07/1983,Married,2,Bay of Plenty
1560,Paul Nicholson,06/07/2007,Married,2,Wellington
1561,Brittany George,15/11/1957,Single,0,Auckland
1562,Peter Gill-Kelly,19/12/1958,Married,1,Manawatu-Whanganui
1563,Tane Miller,27/12/1990,Single,0,Wellington
1564,Christine Gifford,12/11/1946,Married,0,Hawke's Bay
1565,David Ford-Parker,28/07/1984,Married,1,Northland
1566,Anne Weston,16/03/2004,Single,0,Otago
1567,Natasha George,11/02/1993,Married,0,Hawke's Bay
1568,Ella Scott-Taylor,23/07/1967,Married,0,Canterbury
1569,Suzanne Irving,21/07/1990,Married,0,Wellington
1570,Aaron Fletcher,30/10/1970,Single,1,Southland
1571,Michelle Stewart,15/08/2005,Married,2,Waikato
1572,Mark Carter,09/03/1979,Single,0,Auckland
1573,Sophie Stewart,01/07/1966,Single,0,Auckland
1574,Joanne Carter,23/03/1966,Single,0,Northland
1575,Joshua Henry,11/01/1964,Married,1,Canterbury
1576,Taylor Miller,31/07/2004,Single,0,Auckland
1577,Sarah Forsyth-Pope,24/07/1974,Married,1,Southland
1578,Paula Burns,14/03/1955,Married,1,Otago
1579,Andrea Moore,19/07/1960,Single,0,Otago
1580,John Bell,10/09/1976,Married,0,Wellington
1581,Tane Laing,06/09/1947,Single,0,Wellington
1582,Kora Hope,21/01/1976,Single,0,Auckland
1583,Scott Law,27/04/1953,Single,0,Taranaki
1584,Daniel Morris,21/09/2001,Married,4,Manawatu-Whanganui
1585,Sandra McGregor,12/01/1990,Married,0,Northland
1586,Mark Hanson,13/09/1980,Single,1,Bay of Plenty
1587,Christine Arnold-Parker,20/10/1978,Single,0,Taranaki
1588,Stephen Smith,09/04/1991,Single,0,Otago
1589,James Bradley,15/02/1952,Single,0,Hawke's Bay
1590,Alexander Lloyd,24/01/1993,Married,2,Hawke's Bay
1591,Julie Robert,05/05/1985,Single,0,Otago
1592,Grant Jones,04/04/1987,Single,0,Northland
1593,Tracy Lyon,14/08/2006,Single,2,Waikato
1594,Daniel Jones,14/09/1988,Single,0,Taranaki
1595,Ruby MacKay,20/02/1982,Married,2,Waikato
1596,Ariana Russell,30/03/1961,Single,0,Manawatu-Whanganui
1597,Aria Rees,29/12/1955,Single,0,Taranaki
1598,Evie Wratt,31/05/1989,Married,1,Auckland
1599,Gary Seymour,25/12/1994,Married,3,Auckland
1600,Caitlyn Dawson-McGrath,17/10/1979,Married,2,Manawatu-Whanganui
1601,Judith Gordon,06/03/1963,Married,2,Bay of Plenty
1602,Jillian Blake-Hardy,05/09/1986,Single,0,Taranaki
1603,Mary Scott,03/11/1979,Married,4,Manawatu-Whanganui
1604,Molly Nicol,20/06/1993,Married,1,Auckland
1605,Kirsty Nicol,15/08/1950,Married,3,Canterbury
1606,Joanne Gillespie,29/05/1977,Married,2,Wellington
1607,Manaaki Chandler,07/05/1965,Married,0,Waikato
1608,Joanna Wong,27/05/1982,Married,2,Taranaki
1609,Karl Buchanan,04/01/1973,Married,1,Otago
1610,Michelle Wong,23/02/1962,Married,1,Wellington
1611,Mark Griffin-Smith,19/04/1995,Married,1,Taranaki
1612,Christine Henderson,25/08/1971,Single,0,Manawatu-Whanganui
1613,Jamie Marfell,09/04/1966,Married,0,Hawke's Bay
1614,Rachel Ferguson,17/11/1999,Single,0,Southland
1615,Wendy Pearce,23/08/1957,Married,3,Waikato
1616,Barry Perrin,21/07/1962,Married,0,Otago
1617,Jayden Smith,13/10/1971,Single,1,Manawatu-Whanganui
1618,Christopher Sullivan,25/12/1991,Married,2,Otago
1619,Paige Johnston-Kendall,16/11/1986,Married,1,Bay of Plenty
1620,Sally Thompson,06/02/1954,Married,0,Waikato
1621,Brent Smith,18/09/1957,Married,0,Hawke's Bay
1622,Jordan Moore,11/05/1961,Married,0,Wellington
1623,Colleen Stevens,10/06/1976,Single,0,Northland
1624,Jessie Thomas,25/04/2006,Married,1,Wellington
1625,Violet Chapman,01/06/2003,Married,1,Waikato
1626,Elizabeth Wallace-Long,25/07/1971,Single,0,Northland
1627,Alana Peters,07/06/1993,Married,0,Wellington
1628,Shannon Drake,14/06/1985,Single,0,Southland
1629,Waimarie Anderson,08/02/1972,Single,0,Hawke's Bay
1630,Lynette Watt,02/02/1991,Single,0,Otago
1631,Paul Lane,15/08/1973,Single,0,Waikato
1632,Lily Roberts,08/01/1989,Single,1,Manawatu-Whanganui
1633,Bridget Munro,16/11/1988,Married,1,Southland
1634,Nicola Smith,03/07/1964,Married,0,Canterbury
1635,John Davidson,14/06/1979,Single,0,Manawatu-Whanganui
1636,Suzanne Wells-Davey,27/03/2002,Married,2,Taranaki
1637,Caitlyn Morrison,25/04/1993,Single,0,Waikato
1638,Sarah Johansen,23/11/1994,Married,0,Wellington
1639,Ruby Franklin,22/03/1987,Married,2,Canterbury
1640,Nigel Thompson-Burton,12/09/1956,Married,0,Auckland
1641,Matthew Harris,19/03/1973,Married,2,Waikato
1642,David Freeman-Love,27/04/1969,Single,0,Manawatu-Whanganui
1643,Molly Gray,24/05/2003,Married,1,Southland
1644,Roger Wells,29/08/1952,Single,1,Wellington
1645,Brian Bailey,14/06/1962,Single,0,Bay of Plenty
1646,Rebecca Hook,23/10/1982,Married,3,Wellington
1647,Seth Rowland,10/01/1986,Married,0,Wellington
1648,Patrick Forsyth,13/09/1974,Single,0,Southland
1649,Zachary Findlay,24/05/1986,Single,0,Canterbury
1650,Amy Mitchell,09/10/1987,Married,0,Otago
1651,Thomas Hart,13/10/1964,Married,0,Northland
1652,Rachel Hodson,22/02/2004,Single,0,Hawke's Bay
1653,Michael Graham,13/04/1954,Married,1,Manawatu-Whanganui
1654,Jeffrey Day,28/03/1997,Married,1,Manawatu-Whanganui
1655,Samuel Crawford,02/06/1964,Married,2,Canterbury
1656,Benjamin Richards,09/04/1996,Single,0,Canterbury
1657,Mary Jensen,29/02/1996,Married,0,Northland
1658,Jessie Adams,20/06/1999,Single,1,Auckland
1659,Tania Banks,29/11/2002,Married,1,Hawke's Bay
1660,Tracey Saunders,25/04/1997,Single,0,Bay of Plenty
1661,Tracey Thompson,30/04/1966,Married,1,Taranaki
1662,Jayden Powell,06/06/1947,Married,1,Wellington
1663,Stuart Taylor,20/11/1987,Single,0,Canterbury
1664,Willow Currie,08/03/2005,Single,0,Southland
1665,Sophie Short,02/04/1966,Single,1,Taranaki
1666,Samuel Bowden,11/06/1986,Married,0,Taranaki
1667,Judith Cameron,14/12/1981,Married,2,Manawatu-Whanganui
1668,Melissa Hickey-Lang,02/02/1998,Single,0,Otago
1669,Rebecca Burrell,22/08/1950,Single,0,Northland
1670,Hazel Dalton,08/04/1995,Married,1,Hawke's Bay
1671,Mereana Morris,23/03/1951,Married,1,Manawatu-Whanganui
1672,Grace Harrison,01/03/1988,Single,0,Auckland
1673,Alexander McMahon,23/03/1985,Married,1,Waikato
1674,Samuel Johnston,03/09/1973,Married,0,Bay of Plenty
1675,Peter Carroll,01/08/1962,Single,0,Northland
1676,Isabel Jones,15/03/1989,Single,0,Hawke's Bay
1677,Gemma Drake,29/09/1975,Married,4,Canterbury
1678,Roger Berkahn,24/05/1983,Married,0,Southland
1679,Sarah Mason,07/04/1965,Single,0,Taranaki
1680,Mikayla Ham-Rowe,03/10/1961,Married,2,Auckland
1681,Kerry Davis,19/11/1997,Married,2,Waikato
1682,Ashleigh Dickson,12/04/2001,Married,1,Manawatu-Whanganui
1683,Benjamin Rush,03/10/1953,Married,1,Canterbury
1684,Jesse Gardiner,19/09/1980,Single,0,Hawke's Bay
1685,Linda Craig-Prouse,31/08/1984,Married,1,Otago
1686,Tia McIntosh,21/03/1978,Single,1,Auckland
1687,Sara Turner,22/07/1953,Single,0,Otago
1688,Caitlin Marfell,26/08/2003,Single,1,Hawke's Bay
1689,Noah McLean,15/02/1947,Single,0,Waikato
1690,Tyler Gardiner,26/12/1952,Single,0,Northland
1691,Belinda Gardiner,11/08/1964,Single,0,Canterbury
1692,Charlotte Richards,22/05/1970,Married,1,Wellington
1693,Joseph Flood-Turner,11/01/1985,Married,0,Hawke's Bay
1694,Travis Jenkins,12/03/1964,Married,0,Taranaki
1695,Ryan West,25/03/1953,Married,1,Otago
1696,Anita Jones,25/08/1977,Single,1,Waikato
1697,Luke Bowden-Findlay,30/03/1977,Single,0,Otago
1698,Carol Martin-Burgess,26/09/1996,Single,0,Otago
1699,Catherine Ireland,25/12/1950,Single,0,Canterbury
1700,Jessica Mason-Black,20/09/1981,Single,0,Canterbury
1701,Paula Freeth,01/11/2003,Married,2,Taranaki
1702,Malcolm McMahon,16/01/1993,Married,2,Wellington
1703,Melanie Alexander,13/09/1950,Married,1,Southland
1704,Lauren Conway-Toms,30/05/1980,Married,1,Wellington
1705,Kay Smith,13/09/1989,Married,1,Otago
1706,William Morgan,29/11/1958,Single,0,Canterbury
1707,Judith Best-Stratford,31/03/1972,Married,2,Manawatu-Whanganui
1708,Joseph Southee,15/01/1968,Single,0,Northland
1709,Jamie Gleeson,03/07/1966,Single,0,Canterbury
1710,Benjamin Montgomery-Douglas,28/04/1964,Married,2,Taranaki
1711,Dean Thompson,13/10/1965,Married,2,Hawke's Bay
1712,Anthony Batchelar,03/04/1957,Married,2,Waikato
1713,Gary Harris,07/08/1954,Married,2,Canterbury
1714,Emily Claridge,12/02/2006,Married,1,Bay of Plenty
1715,Daniel Wheeler,13/10/1984,Married,0,Auckland
1716,Kelly Fletcher,26/09/1952,Married,3,Hawke's Bay
1717,Gordon Simmons,11/05/1949,Married,1,Hawke's Bay
1718,James Mason,17/03/2005,Single,0,Hawke's Bay
1719,Lincoln Nielsen-Harris,28/10/1996,Married,1,Hawke's Bay
1720,Geoffrey O'Connor,13/08/1950,Single,0,Hawke's Bay
1721,Deborah Eglinton,23/04/1970,Single,0,Northland
1722,Richard Wilkinson,28/09/1973,Single,0,Wellington
1723,Amy Hayes,06/05/2001,Single,0,Otago
1724,Michael Evans-Taylor,20/08/2007,Single,0,Wellington
1725,Mason Wallis-Fisher,26/10/1968,Single,0,Southland
1726,Mark Buchanan,01/01/1948,Single,0,Otago
1727,Lisa Stevens,22/10/1971,Married,1,Bay of Plenty
1728,Samuel Dalton,03/12/1963,Single,0,Wellington
1729,Matthew Toms,26/07/1966,Single,0,Wellington
1730,Megan Montgomery,25/01/1993,Single,0,Auckland
1731,David Priest-Harrison,12/03/1976,Single,0,Manawatu-Whanganui
1732,Alice Robb,23/11/1988,Single,1,Manawatu-Whanganui
1733,Kate Carpenter-Joe,08/01/1973,Married,1,Manawatu-Whanganui
1734,Rachel Atkinson,25/06/1998,Single,0,Manawatu-Whanganui
1735,Lance Rickard,09/06/2000,Single,0,Northland
1736,Mikayla Clarke,19/03/2000,Single,0,Hawke's Bay
1737,Isabella Gray-Gibbs,03/05/1992,Married,2,Southland
1738,John Webby,28/02/1975,Married,0,Northland
1739,Peter Holloway,21/03/1991,Married,0,Auckland
1740,Colleen Pollard,15/06/1987,Single,0,Otago
1741,David Cresswell,10/08/1969,Married,0,Wellington
1742,Joshua Low-Rodgers,23/05/1945,Married,0,Canterbury
1743,Bella Murphy,14/12/1978,Married,2,Canterbury
1744,Liam Herd,27/05/1983,Single,0,Taranaki
1745,Lisa Brown-Jackson,01/05/1949,Single,1,Wellington
1746,Tony Bond-Burt,04/07/1994,Married,1,Hawke's Bay
1747,Sean Smith,24/01/1992,Married,2,Auckland
1748,Margaret Read,31/12/2004,Single,0,Southland
1749,Trevor Spencer,20/02/1989,Single,0,Manawatu-Whanganui
1750,Joanne Guard,22/07/1963,Married,0,Wellington
1751,Karen Price,22/07/1996,Married,1,Waikato
1752,Andrew Warner,19/02/1981,Married,1,Taranaki
1753,Adrienne Davis,22/06/1950,Single,0,Taranaki
1754,Rawiri Bailey,30/10/1991,Single,0,Bay of Plenty
1755,Thomas Ward,23/04/1967,Married,0,Wellington
1756,Michael Scott,26/07/1977,Married,0,Hawke's Bay
1757,Mark Poole,28/08/1967,Single,0,Northland
1758,Brendon Green,05/02/1968,Married,0,Otago
1759,Kim Baker,13/11/1949,Married,0,Wellington
1760,Maria Bishell-Parsons,20/04/1984,Single,0,Southland
1761,Zachary Sixtus,03/08/1970,Married,1,Northland
1762,Richard Brown,05/07/1999,Married,0,Auckland
1763,Gavin Poole,20/05/1949,Single,0,Southland
1764,Logan Wallace,12/11/1970,Married,0,Wellington
1765,Matthew Perry,28/09/2003,Married,1,Wellington
1766,Alexandra Gill-Leslie,13/10/2004,Single,0,Manawatu-Whanganui
1767,Ashley Stuart-Lawson,03/09/1946,Single,0,Southland
1768,Harper Davis,23/11/1951,Single,0,Southland
1769,Olivia Howard-Browne,13/06/2006,Married,1,Canterbury
1770,Michael Russell,22/07/1973,Single,0,Manawatu-Whanganui
1771,Judith Jensen-McNabb,08/01/1949,Single,0,Northland
1772,Mark Lee-Stuart,01/04/1969,Married,0,Northland
1773,Stella Stone-Moore,29/11/1965,Married,1,Waikato
1774,Fiona Frost,19/02/1980,Single,0,Hawke's Bay
1775,Angus McCallum,27/09/2001,Single,0,Southland
1776,Jason Davis,17/07/1958,Single,0,Southland
1777,Riley Harrison,09/05/1990,Single,0,Taranaki
1778,Madeleine Hughes,07/04/1984,Single,0,Hawke's Bay
1779,Maria Pedersen,13/12/1955,Single,0,Auckland
1780,Sophie Ingram,27/08/1978,Married,2,Taranaki
1781,Michael Rutherford,26/08/1976,Married,1,Taranaki
1782,David Whyte,05/05/2000,Single,0,Northland
1783,Deborah Edwards,13/05/1945,Married,1,Waikato
1784,Ashton Anderson,29/09/1952,Married,1,Wellington
1785,Jeremy Peters-Landon-Lane,25/05/1969,Married,1,Auckland
1786,Damon Morris,21/10/1959,Married,1,Taranaki
1787,Gregory Barrett,20/01/1957,Married,2,Southland
1788,Cody Allen,17/10/1951,Married,4,Canterbury
1789,Jackson Butcher,16/06/1952,Married,0,Northland
1790,Geoffrey Green,28/12/1999,Married,0,Canterbury
1791,Troy McManaway,25/04/1987,Married,3,Waikato
1792,Brian Gilmore,21/10/1953,Single,0,Manawatu-Whanganui
1793,Kurt Pike,17/07/1966,Married,0,Southland
1794,Zoe Jensen,19/01/1948,Single,0,Southland
1795,Lucy Sanders-Morrison,06/01/1955,Single,0,Hawke's Bay
1796,Andrew Leslie,20/04/2004,Married,0,Wellington
1797,Wendy Hogg,22/02/1959,Married,0,Taranaki
1798,Riley Eaton,01/10/1986,Single,0,Otago
1799,Justin Wheeler,20/10/1988,Married,2,Taranaki
1800,Jamie Rowe,01/02/1957,Single,0,Auckland
1801,Kirsten Burton,30/07/1978,Married,2,Hawke's Bay
1802,Mark Collis-Eaton,13/02/1989,Single,0,Manawatu-Whanganui
1803,Darren Cameron,24/08/2003,Married,0,Canterbury
1804,Denise Rush,26/07/1970,Married,0,Hawke's Bay
1805,Tony Boyce,16/05/1982,Single,0,Wellington
1806,Philip Wallace,18/03/1980,Married,3,Hawke's Bay
1807,Mark Francis,05/03/1987,Married,2,Bay of Plenty
1808,Julie Kelly,30/11/1969,Married,2,Otago
1809,Emma Smith,18/12/1974,Single,1,Bay of Plenty
1810,Michael Lucas-Thompson,31/03/2002,Married,1,Northland
1811,Leanne Williams,19/09/1963,Single,0,Northland
1812,Brian Price,23/01/1982,Married,0,Bay of Plenty
1813,Danielle Patchett,04/07/1965,Married,1,Hawke's Bay
1814,Craig Holmes-Martin,02/02/2003,Single,0,Manawatu-Whanganui
1815,Suzanne Smith,14/04/1965,Single,0,Otago
1816,Renee Jamieson,08/07/1972,Married,2,Auckland
1817,Jonathan Carr,13/09/1996,Single,0,Bay of Plenty
1818,Dianne Baxter,10/03/1959,Married,2,Auckland
1819,Keith Tait,17/06/1996,Single,0,Bay of Plenty
1820,Helen Thompson,18/06/2002,Single,0,Northland
1821,Rebecca Hickey,03/03/1959,Married,2,Southland
1822,Sharon Anderson,12/05/1954,Single,0,Waikato
1823,Geoffrey Eden,01/12/1978,Single,0,Northland
1824,Heidi Currie,28/07/1991,Single,0,Otago
1825,Rachel Paton,18/04/1965,Single,0,Manawatu-Whanganui
1826,Amanda Tait-Blick,14/05/1955,Married,1,Wellington
1827,Mary Davey-Stratford,26/11/2003,Married,0,Waikato
1828,Deborah Olsen,11/04/1981,Married,3,Manawatu-Whanganui
1829,Jonathan Patchett,19/08/1975,Married,2,Taranaki
1830,Benjamin Harris-Simmons,01/02/1947,Single,1,Auckland
1831,Kathleen Edwards-Brown,02/03/1971,Single,0,Canterbury
1832,David Herd,01/09/1949,Married,0,Taranaki
1833,Isaac Smith,21/02/1967,Single,0,Taranaki
1834,Charlotte Mitchell,30/05/1981,Married,2,Auckland
1835,Penelope Gordon,24/05/2006,Married,0,Waikato
1836,Simon Lewis,24/07/2000,Married,2,Waikato
1837,Charlotte Bird,08/01/1966,Single,0,Auckland
1838,Joshua Donald,26/08/1963,Single,1,Waikato
1839,Rawiri Rogers,07/01/2001,Married,0,Northland
1840,Samantha Berry-Ingram,26/09/2004,Married,1,Southland
1841,Karen Anderson,08/02/1951,Single,1,Southland
1842,Helen Cunningham,28/10/1998,Married,0,Otago
1843,Margaret Gledhill,27/10/1956,Married,1,Northland
1844,Colin Goodwin,23/04/1974,Married,0,Northland
1845,Suzanne Edwards,08/08/1983,Single,0,Otago
1846,Nicola Jones,02/03/2005,Married,1,Bay of Plenty
1847,Stephen Wilkinson-Donaldson,12/06/1949,Married,2,Wellington
1848,Thomas Perry,01/10/1996,Single,0,Manawatu-Whanganui
1849,Tane Williams,25/01/1952,Single,0,Hawke's Bay
1850,Jessica Bell,07/01/1959,Single,0,Waikato
1851,John Williams,01/03/1992,Single,1,Southland
1852,Jane Mears,21/02/2003,Single,0,Waikato
1853,Amelia Neal,27/02/1993,Married,0,Manawatu-Whanganui
1854,Michelle Francis,20/04/1976,Married,1,Southland
1855,Liam Jensen,10/09/1974,Married,0,Canterbury
1856,Sandra Carroll,07/07/1956,Married,1,Hawke's Bay
1857,Ashley Morrison-Pearson,03/07/1971,Married,2,Waikato
1858,Nathan Smith,02/07/1963,Married,0,Bay of Plenty
1859,Isabella Reid,02/04/1947,Married,2,Southland
1860,Denise Drummond,30/10/2001,Single,0,Manawatu-Whanganui
1861,Melanie McIntyre,12/12/2005,Single,1,Northland
1862,Natasha Saunders,12/08/1985,Married,0,Northland
1863,Richard Fulton,24/11/1961,Married,1,Taranaki
1864,Daniel Smith,22/10/1946,Married,2,Manawatu-Whanganui
